"month","year","UF.Animal.ID","Status","Capture.Date","Capture.Location","Trap.Name","Capture.Notes","UTM.Easting","UTM.Northing","Specimen.Condition","Intake.SVL","Intake.TL","Intake.Weight.kg","Measurements","Intake.Sex","General.Notes","Euth.Date","Final.Disposition","Nec.SVL","Nec.TL","Nec.Weight.kg","fat.g","Malformations","Extremities","Extremities.Notes","Reproductive.Sys","Nec.Sex","GI.Wt","Additional.Notes","Date.Diff","Analysis.Sex","month.numb","day","mass.g","percfat","fulton","OID.","SVL.Diff","Weight.Diff","sizeclass","NEAR.FID","C110111.DIST","C110424.DIST","JDC.DIST","Pond.DIST","UP.DIST","WCS.DIST","Hab1","Hab2","Hab.Name1","Hab.Name2","HabCat","Habitat","SVL_Diff","Weight_Diff","julian","lsvl","ltl","lmass","d1","d2","d3","d4","d5","y14","y15","y16","y17","y18","y19","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","Period","Avg.Temp.F","Min.Temp.F","Max.Temp.F","Rain.in","Rain.Max.15.in","Avg.Temp.C","Min.Temp.C","Max.Temp.C","Rain.cm","Rain.Max.15.cm"
"Aug",2016,"TuMe1854","captured;UF trap line",2016-08-26,"TH8",329,NA,552063,2806545,"Live",21.7,62.2,0.32,"Dead","Female",NA,2016-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,26,320,NA,3.13163239372292,660,NA,NA,"Group2",1,7740.416332,1065.092015,284.0035211,193.4580058,1930.414463,5016.622071,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,239,3.07731226054641,4.13035499974513,5.76832099579377,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016-08-01,80.99,71.56,94.53,8.48,0.65,27.22,21.98,34.74,21.5392,1.651
"Aug",2016,"TuMe1856","captured;UF trap line",2016-08-30,"TH7",328,NA,552335,2806544,"Live",14.6,41.5,0.09,"Dead","Unknown","Hatchling, Blue nose scales",2016-08-30,"Disposed at South Dade Landfill",14.6,41.7,0.083,0.214,NA,"Normal",NA,"Normal","Female",5.445,NA,0,"Female",8,30,90,0.237777778,2.8919044668999,661,0,0.007,"Group1",1,7782.709168,1337.0632,272.3765776,407.4616546,1658.506859,5078.160691,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,243,2.68102152871429,3.72569342723665,4.49980967033027,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016-08-01,80.99,71.56,94.53,8.48,0.65,27.22,21.98,34.74,21.5392,1.651
"Aug",2017,"TuMe2256","captured;UF trap line",2017-08-01,"JD1",574,NA,552213,2806478,"Live",16.7,49,0.14,"Dead","Female",NA,2017-08-01,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,1,140,NA,3.00592833480373,801,NA,NA,"Group1",1,7697.014096,1216.155418,176.0255663,269.4531499,1783.213111,4984.236351,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,213,2.81540871942271,3.89182029811063,4.9416424226093,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2257","captured;UF trap line",2017-08-01,"TH15",461,NA,549509,2806519,"Live",26.2,72.4,0.62,"Dead","Male",NA,2017-08-01,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",8,1,620,NA,3.44736934581385,291,NA,NA,"Group2",1,7773.385427,1489.048354,2709.702936,2456.935083,4484.485701,5118.996484,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,213,3.26575941076705,4.28220629939167,6.42971947803914,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2258","captured;UF trap line",2017-08-02,"TH3",437,NA,553145,2806554,"Live",21.9,61.2,0.32,"Dead","Male",NA,2017-08-02,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",8,2,320,NA,3.04661540545834,802,NA,NA,"Group2",1,7975.023636,2147.123192,968.3640844,1195.727812,848.5664382,5351.788112,5,5," Marshes","Marshes","Marshes","2",NA,NA,214,3.08648663682246,4.11414718951828,5.76832099579377,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2259","captured;UF trap line",2017-08-02,"HH5",440,NA,552799,2806549,"Live",23.7,64.7,0.38,"Dead","Female",NA,2017-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,2,380,NA,2.85455594264837,803,NA,NA,"Group2",1,7882.56183,1801.089948,638.6939799,853.8910938,1194.54259,5220.615385,5,5," Marshes","Marshes","Marshes","2",NA,NA,214,3.16547504814109,4.16976120150686,5.94017125272043,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2260","captured;UF trap line",2017-08-02,"TH8",447,NA,552063,2806545,"Live",25.7,73.2,0.54,"Dead","Male",NA,2017-08-02,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",8,2,540,NA,3.18122502259701,804,NA,NA,"Group2",1,7740.416332,1065.092015,284.0035211,193.4580058,1930.414463,5016.622071,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,214,3.24649099190117,4.29319542096727,6.29156913955832,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2261","captured;UF trap line",2017-08-02,"TH10",451,NA,551649,2806539,"Live",14.8,42.6,0.08,"Dead","Female",NA,2017-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,2,80,NA,2.46777091189071,805,NA,NA,"Group1",1,7686.583181,651.0491533,609.0073891,351.0697936,2344.451322,4942.785146,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,214,2.69462718077007,3.75185425327532,4.38202663467388,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2262","captured;UF trap line",2017-08-02,"TH18",467,NA,547809,2806512,"Live",17.3,50.2,0.16,"Dead","Male",NA,2017-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",8,2,160,NA,3.09016502833198,128,NA,NA,"Group1",1,8255.644493,3189.0566,4406.007376,4155.097231,6184.430855,5850.451606,5,6," Marshes","Glades Marsh","Marshes","2",NA,NA,214,2.85070650150373,3.91601502669768,5.07517381523383,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2264","captured;UF trap line",2017-08-02,"TH7",445,NA,552335,2806544,"Live",24.3,67.2,0.36,"Dead","Male",NA,2017-08-02,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",8,2,360,NA,2.50890189754523,806,NA,NA,"Group2",1,7782.709168,1337.0632,272.3765776,407.4616546,1658.506859,5078.160691,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,214,3.1904763503465,4.2076732475291,5.88610403145016,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2265","captured;UF trap line",2017-08-03,"HH1",432,NA,553958,2806546,"Live",32,87.2,1.05,"Dead","Male",NA,2017-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",8,3,1050,NA,3.204345703125,1461,NA,NA,"Group3",1,8227.126169,2960.038007,1764.947591,2002.890911,52.40229003,5713.869529,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,215,3.46573590279973,4.46820433091493,6.95654544315157,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2266","captured;UF trap line",2017-08-03,"TH4",439,NA,553188,2806558,"Live",22.8,61.7,0.335,"Dead","Female",NA,2017-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,3,335,NA,2.82644322409594,807,NA,NA,"Group2",1,7990.732194,2190.166432,1010.950048,1238.854309,805.4526678,5372.520544,5,5," Marshes","Marshes","Marshes","2",NA,NA,215,3.1267605359604,4.12228393091134,5.81413053182507,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2267","captured;UF trap line",2017-08-03,"PTH2",581,NA,551990,2806299,"Live",20.4,57.3,0.25,"Dead","Female",NA,2017-08-03,"Shipped to Jan Hoover at the US Army Engineer Research and Development center (Vicksburg, MS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,3,250,NA,2.94475729545951,808,NA,NA,"Group2",1,7486.636895,1018.767883,220.0204536,85.70297544,2023.315349,4760.948015,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,215,3.01553490085017,4.04830062372069,5.52146091786225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2268","captured;UF trap line",2017-08-03,"DFA2",515,NA,553940,2806565,"Live",22.5,57.9,0.29,"Dead","Female",NA,2017-08-03,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,3,290,NA,2.54595336076818,1462,NA,NA,"Group2",1,8238.306865,2942.196458,1749.876853,1986.632578,56.64803615,5721.063013,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,215,3.11351530921037,4.05871738457895,5.66988092298052,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2270","captured;UF trap line",2017-08-04,"TH2",435,NA,553731,2806566,"Live",22.5,61.8,0.35,"Dead","Female","Prolapsed during euthanization",2017-08-04,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,4,350,NA,3.07270233196159,1464,NA,NA,"Group2",1,8166.074822,2733.224104,1543.741235,1778.751528,262.6880279,5618.851128,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,216,3.11351530921037,4.12390336446365,5.85793315448346,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2271","captured;UF trap line",2017-08-04,"DFC2",525,NA,552332,2806274,"Live",18.7,53.3,0.18,"Dead","Female",NA,2017-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,4,180,NA,2.75262902833878,809,NA,NA,"Group1",1,7516.535439,1358.530456,125.1718818,384.8843982,1689.864492,4816.788245,12,15,"High Intensity Urban","institutional","Urban","4",NA,NA,216,2.92852352386054,3.9759363311718,5.19295685089021,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2272","captured;UF trap line",2017-08-04,"HH5",440,NA,552799,2806549,"Live",29.5,79,1.01,NA,"Female",NA,2017-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,4,1010,NA,3.93418996099893,810,NA,NA,"Group2",1,7882.56183,1801.089948,638.6939799,853.8910938,1194.54259,5220.615385,5,5," Marshes","Marshes","Marshes","2",NA,NA,216,3.38439026334577,4.36944785246702,6.9177056098353,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2274","captured;UF trap line",2017-08-07,"DFA4",517,"Trapped on a Monday - traps were stolen from DFA last week and were not replaced by UF. The traps were set by an unkown third party.",553939,2806575,"Live",21.8,60,0.33,"Dead","Female",NA,2017-08-07,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,7,330,NA,3.18525685525189,1465,NA,NA,"Group2",1,8247.271609,2941.329121,1750.41995,1986.593567,54.91812087,5729.178039,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,219,3.08190996979504,4.0943445622221,5.79909265446053,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2276","captured;UF trap line",2017-08-08,"DFG5",545,NA,551032,2805728,"Live",24.7,72.2,0.51,"Dead","Male",NA,2017-08-08,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",8,8,510,NA,3.38438153048767,292,NA,NA,"Group2",1,6845.337756,803.7194784,1310.404518,1135.78343,3082.526561,4094.005984,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,220,3.20680324363393,4.27944004589878,6.23441072571837,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2277","captured;UF trap line",2017-08-08,"TH1",433,NA,553958,2806570,"Live",24.4,65.5,0.43,"Dead","Female",NA,2017-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,8,430,NA,2.96004951956331,1467,NA,NA,"Group2",1,8249.485135,2960.256915,1768.425288,2005.022693,38.07886553,5734.514539,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,220,3.19458313229916,4.18205014264121,6.06378520868761,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2278","captured;UF trap line",2017-08-08,"JD1",574,NA,552213,2806478,"Live",26.8,78.8,0.71,"Dead","Male",NA,2017-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",8,8,710,NA,3.6885354914002,811,NA,NA,"Group2",1,7697.014096,1216.155418,176.0255663,269.4531499,1783.213111,4984.236351,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,220,3.28840188751681,4.36691299686383,6.56526497003536,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2279","captured;UF trap line",2017-08-08,"DFA4",517,NA,553939,2806575,"Live",26.6,73.2,0.66,"Dead","Male",NA,2017-08-08,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",8,8,660,NA,3.50670332907287,1468,NA,NA,"Group2",1,8247.271609,2941.329121,1750.41995,1986.593567,54.91812087,5729.178039,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,220,3.28091121578765,4.29319542096727,6.49223983502047,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2280","captured;UF trap line",2017-08-08,"DFC1",524,NA,552331,2806273,"Live",16.7,48,0.17,"Dead","Male",NA,2017-08-08,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",8,8,170,NA,3.65005583511882,812,NA,NA,"Group1",1,7515.370184,1357.738193,124.4266852,384.2004685,1691.031638,4815.556562,12,15,"High Intensity Urban","institutional","Urban","4",NA,NA,220,2.81540871942271,3.87120101090789,5.13579843705026,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2281","captured;UF trap line",2017-08-08,"DFF5",540,NA,551001,2807595,"Live",12,35,0.06,"Dead","Unknown",NA,2017-08-08,NA,12.3,35.4,0.056,0.222,NA,"Normal",NA,"Normal","Female",3.798,NA,0,"Female",8,8,60,0.37,3.47222222222222,1870,0.3,0.004,"Group1",1,8712.078569,1064.004229,1770.177957,1549.111358,3157.873335,5961.121119,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,220,2.484906649788,3.55534806148941,4.0943445622221,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2282","captured;UF trap line",2017-08-08,"RRP8",590,NA,550696,2812216,"Live",28.8,80.4,0.84,"Dead","Female",NA,2017-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,8,840,NA,3.51642875514403,2033,NA,NA,"Group2",1,13335.6932,5693.015809,6104.718831,5971.737771,6525.210341,10587.55746,7,8,"Cultural - Lacustrine","artificial impoundment","Urban","4",NA,NA,220,3.3603753871419,4.38701417618492,6.73340189183736,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2286","captured;UF trap line",2017-08-09,"JD1",574,NA,552213,2806478,"Live",21.1,60,0.29,"Dead","Female",NA,2017-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,9,290,NA,3.08709953266636,813,NA,NA,"Group2",1,7697.014096,1216.155418,176.0255663,269.4531499,1783.213111,4984.236351,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,221,3.04927304048202,4.0943445622221,5.66988092298052,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2287","captured;UF trap line",2017-08-10,"TH1",433,NA,553958,2806570,"Live",18,50.6,0.16,"Dead","Male",NA,2017-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",8,10,160,NA,2.74348422496571,1470,NA,NA,"Group1",1,8249.485135,2960.256915,1768.425288,2005.022693,38.07886553,5734.514539,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,222,2.89037175789616,3.92395157629342,5.07517381523383,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2288","captured;UF trap line",2017-08-10,"DFC2",525,NA,552332,2806274,"Live",19.7,55.2,0.23,"Dead","Male",NA,2017-08-10,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",8,10,230,NA,3.00835551123536,814,NA,NA,"Group1",1,7516.535439,1358.530456,125.1718818,384.8843982,1689.864492,4816.788245,12,15,"High Intensity Urban","institutional","Urban","4",NA,NA,222,2.98061863574394,4.01096295328305,5.4380793089232,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2290","captured;UF trap line",2017-08-11,"TH40",511,NA,551006,2807185,"Live",13.3,37,0.06,"Dead","Male",NA,2017-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",8,11,60,NA,2.55032969387117,1871,NA,NA,"Group1",1,8302.106239,654.0489278,1493.085731,1249.784381,3046.665226,5551.09809,5,5," Marshes","Marshes","Marshes","2",NA,NA,223,2.58776403522771,3.61091791264422,4.0943445622221,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2291","captured;UF trap line",2017-08-11,"JD3",576,NA,552327,2806273,"Live",24.6,69.8,0.5,"Dead","Female",NA,2017-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,11,500,NA,3.3586494897271,815,NA,NA,"Group2",1,7514.643638,1353.811287,120.5404496,380.3603555,1694.963126,4814.484915,12,15,"High Intensity Urban","institutional","Urban","4",NA,NA,223,3.20274644293832,4.24563400976833,6.21460809842219,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2292","captured;UF trap line",2017-08-15,"TH4",439,NA,553188,2806558,"Live",24.4,70.4,0.43,"Dead","Male",NA,2017-08-15,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",8,15,430,NA,2.96004951956331,816,NA,NA,"Group2",1,7990.732194,2190.166432,1010.950048,1238.854309,805.4526678,5372.520544,5,5," Marshes","Marshes","Marshes","2",NA,NA,227,3.19458313229916,4.254193263164,6.06378520868761,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2293","captured;UF trap line",2017-08-15,"TH24",479,NA,551027,2804019,"Live",18.6,54.4,0.2,"Dead","Female",NA,2017-08-15,"Disposed at South Dade Landfill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,15,200,NA,3.1080726592794,99,NA,NA,"Group1",1,5136.386376,2512.167391,2571.298894,2539.398748,3921.927077,2385.030188,5,5," Marshes","Marshes","Marshes","2",NA,NA,227,2.92316158071916,3.9963641538619,5.29831736654804,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2294","captured;UF trap line",2017-08-15,"JD3",576,NA,552327,2806273,"Live",18,50.9,0.2,"Alive","Female",NA,NA,"transferred to Lourdes Edlin to be used to train dogs to detect tegus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,15,200,NA,3.42935528120713,817,NA,NA,"Group1",1,7514.643638,1353.811287,120.5404496,380.3603555,1694.963126,4814.484915,12,15,"High Intensity Urban","institutional","Urban","4",NA,NA,227,2.89037175789616,3.92986292355648,5.29831736654804,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2296","captured;UF trap line",2017-08-15,"DFF1",536,NA,551004,2807594,"Live",25.1,69.6,0.52,"Dead","Female",NA,2017-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,15,520,NA,3.28838137078833,1872,NA,NA,"Group2",1,8711.091837,1063.016933,1767.399219,1546.466941,3154.71108,5960.102768,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,227,3.22286784613774,4.24276456734037,6.25382881157547,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2299","captured;UF trap line",2017-08-16,"PTH2",581,NA,551990,2806299,"Live",21.3,61.4,0.29,"Dead","Female",NA,2017-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,16,290,NA,3.0009529577858,818,NA,NA,"Group2",1,7486.636895,1018.767883,220.0204536,85.70297544,2023.315349,4760.948015,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,228,3.05870707271538,4.1174098351531,5.66988092298052,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2300","captured;UF trap line",2017-08-16,"DFD4",532,NA,552004,2806371,"Live",29.3,81.2,0.86,"Dead","Female",NA,2017-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",8,16,860,NA,3.41897236265739,819,NA,NA,"Group2",1,7559.877248,1018.644197,217.2487054,42.95346319,2000.479193,4834.293537,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,228,3.37758751602302,4.39691524716763,6.75693238924755,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
"Aug",2017,"TuMe2301","captured;UF trap line",2017-08-16,"DFF5",540,NA,551001,2807595,"Live",13.3,37.8,0.064,"Dead","Female","White superficial scar midway down tail on left ventral side",2017-08-16,NA,13.3,36.7,0.065,0.521,NA,"Normal",NA,"Normal","Female",5.623,NA,0,"Female",8,16,64,0.8140625,2.72035167346259,1873,0,0.001,"Group1",1,8712.078569,1064.004229,1770.177957,1549.111358,3157.873335,5961.121119,4,4,"Prairie and Bog","mixed scrub shrub wetland","Prairie and Bog","1",NA,NA,228,2.58776403522771,3.63230910262554,4.15888308335967,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-08-01,81,70.29,94.51,11.09,0.88,27.22,21.27,34.73,28.1686,2.2352
