"UF.Animal.ID","Status","Capture.Date","Capture.Location","Trap.Name","Capture.Notes","UTM.Easting","UTM.Northing","Specimen.Condition","Intake.SVL","Intake.TL","Intake.Weight.kg","Measurements","Intake.Sex","Age.Class","General.Notes","Euth.Date","Final.Disposition","Nec.SVL","Nec.TL","Nec.Weight.kg","Fat.Wt..g.","Malformations","Extremities","Extremities.Notes","Reproductive.Sys","Nec.Sex","Additional.Notes","Date.Diff","Analysis.Sex","SVL_Diff","Weight_Diff"
"TuMe2731","captured;UF trap line",2018-10-11,"TH15",680,NA,549509,2806519,"Live",18.7,52.6,0.21,"Dead","Female",NA,"Shedding",2018-10-11,NA,17.7,52,0.21,4.458,NA,"Normal",NA,"Normal","Female","mid body girth = 12.9 cm; shedding",0,"Female",1,0
"TuMe2733","captured;UF trap line",2019-03-01,"DFF5_2019",964,"Second tegu ran over to trap when first approached; second tegu was not captured",551001,2807598,"Live",36.6,95.8,1.9,"Dead","Female",NA,"Slight scarring on base of tail",2019-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2734","captured;UF trap line",2019-03-05,"HH40_2019",958,NA,551006,2807184,"Live",34.5,93.2,1.37,"Dead","Female",NA,NA,2019-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2735","captured;UF trap line",2019-03-05,"HH42_2019",972,NA,550968,2807338,"Live",38,92.1,1.76,"Dead","Female",NA,"Shedding",2019-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2736","captured;UF trap line",2019-03-05,"HH25_2019",1038,NA,551067,2801612,"Live",32.3,88.9,1.17,"Dead","Female",NA,NA,2019-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2740","captured;UF trap line",2019-03-13,"DFN5_2019",969,NA,550976,2806546,"Live",33,87.6,1.14,"Dead","Male",NA,NA,2019-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2741","captured;UF trap line",2019-03-13,"DFO4_2019",985,NA,549376,2806520,"Live",31.9,87.4,1.13,"Dead","Female",NA,"Scarring on stomach area",2019-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2743","captured;UF trap line",2019-03-15,"UP5_2019",926,NA,553967,2806623,"Live",36.6,96,1.4,"Dead","Male",NA,NA,2019-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2744","captured;UF trap line",2019-03-19,NA,920,NA,553958,2806546,"Live",35.1,96.2,1.54,"Dead","Male",NA,NA,2019-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2745","captured;UF trap line",2019-03-19,NA,936,"2 tegus in one trap (with TuMe2746)",552845,2806551,"Live",37.7,105.5,1.6,"Dead","Female",NA,"Missing toe nails on front and back left feet",2019-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2746","captured;UF trap line",2019-03-19,NA,936,"2 tegus in one trap (with TuMe2745)",552845,2806551,"Live",33.8,87.7,1.21,"Dead","Male",NA,NA,2019-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2747","captured;UF trap line",2019-03-21,NA,961,NA,551004,2807599,"Live",32.5,87.2,1.09,"Dead","Male",NA,"Was incorrectly reported as being captures in DFF3_2019, Tomahawk trap was selected as capture location - actual trap withing DFF is unknown.",2019-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2750","captured;UF trap line",2019-03-27,"UP1_2019",922,NA,554002,2806597,"Live",28.5,75.7,0.72,"Dead","Male",NA,NA,2019-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2751","captured;UF trap line",2019-03-27,"UP5_2019",926,NA,553967,2806623,"Live",30.5,85.7,0.9,"Dead","Female",NA,NA,2019-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2752","captured;UF trap line",2019-03-27,"DFO4_2019",985,NA,549376,2806520,"Live",33.8,87.8,1.08,"Dead","Male",NA,NA,2019-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2754","captured;UF trap line",2019-03-29,"TH4_2019",936,"Attempting to mate with female who was also in trap (with TuMe2755)",552845,2806551,"Live",33.5,93.2,1.24,"Dead","Male",NA,NA,2019-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2756","captured;UF trap line",2019-04-02,"UP3_2019",924,NA,553981,2806595,"Live",29.6,80,0.88,"Dead","Male",NA,NA,2019-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2758","captured;UF trap line",2019-04-03,"TH2_2019",929,NA,553919,2806561,"Live",19.1,52.5,0.19,"Dead","Female",NA,"Round scab on ventral mid-belly",2019-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2759","captured;UF trap line",2019-04-03,"UP3_2019",924,NA,553981,2806595,"Live",17.1,48.9,0.14,"Dead","Male",NA,"Shedding on tail",2019-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2760","captured;UF trap line",2019-04-03,"HH40_2019",958,NA,551006,2807184,"Live",28.3,76,0.71,"Dead","Male",NA,NA,2019-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2761","captured;UF trap line",2019-04-03,"DFF4_2019",963,NA,551002,2807598,"Live",39,104.9,1.79,"Dead","Male",NA,NA,2019-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2767","captured;UF trap line",2019-04-09,"UP1_2019",922,NA,554002,2806597,"Live",25.6,68.9,0.47,"Dead","Male",NA,NA,2019-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2768","captured;UF trap line",2019-04-09,"UP5_2019",926,NA,553967,2806623,"Live",26.3,75.2,0.69,"Dead","Male",NA,NA,2019-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2769","captured;UF trap line",2019-04-09,"UP6_2019",927,NA,553967,2806629,"Live",22.1,62.6,0.33,"Dead","Male",NA,NA,2019-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2770","captured;UF trap line",2019-04-09,"DFB4_2019",935,NA,553413,2806521,"Live",26.2,74.8,0.46,"Dead","Female",NA,NA,2019-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2771","captured;UF trap line",2019-04-09,"TH14_2019",986,NA,548701,2806513,"Live",26.6,75.7,0.63,"Dead","Male",NA,NA,2019-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2772","captured;UF trap line",2019-04-11,"UP2_2019",923,NA,554005,2806582,"Live",20.6,56.9,0.13,"Dead","Female",NA,NA,2019-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2774","captured;UF trap line",2019-04-11,"TH40_2019",959,NA,551006,2807185,"Live",31.2,83.2,0.98,"Dead","Female",NA,NA,2019-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2776","captured;UF trap line",2019-04-12,"UP2_2019",923,NA,554005,2806582,"Live",15.6,44.6,0.1,"Dead","Female",NA,NA,2019-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2777","captured;UF trap line",2019-04-12,"HH4_2019",937,NA,552659,2806549,"Live",28.4,75.7,0.685,"Dead","Male",NA,NA,2019-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2778","captured;UF trap line",2019-04-16,"TH1_2019",921,NA,553958,2806570,"Live",20.6,58.1,0.25,"Dead","Female",NA,NA,2019-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2779","captured;UF trap line",2019-04-16,"UP2_2019",923,NA,554005,2806582,"Live",29.7,84,0.67,"Dead","Male",NA,NA,2019-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2781","captured;UF trap line",2019-04-16,"TH2_2019",929,NA,553919,2806561,"Live",24.3,68.3,0.37,"Dead","Female",NA,"Shedding on rear legs",2019-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2782","captured;UF trap line",2019-04-16,"TH4_2019",936,NA,552845,2806551,"Live",19.3,55.6,0.2,"Dead","Male",NA,NA,2019-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2784","captured;UF trap line",2019-04-16,"DFF4_2019",963,NA,551002,2807598,"Live",28.3,80,0.63,"Dead","Female",NA,NA,2019-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2788","captured;UF trap line",2019-04-16,"UP1_2019",922,"Counts towards 17 Apr 2019 trap check",554002,2806597,"Live",18.5,48.4,0.17,"Dead","Male",NA,"Counts toward CPUE; trap check for 17 Apr 2019",2019-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2789","captured;UF trap line",2019-04-17,"TH16_2019",991,NA,547809,2806512,"Live",17.6,50.3,0.15,"Dead","Male",NA,"Shedding on tail",2019-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2790","captured;UF trap line",2019-04-18,"TH1_2019",921,NA,553958,2806570,"Live",26.8,72,0.52,"Dead","Male",NA,NA,2019-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2791","captured;UF trap line",2019-04-18,"TH2_2019",929,NA,553919,2806561,"Live",29.1,80.5,0.9,"Dead","Male",NA,NA,2019-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2792","captured;UF trap line",2019-04-18,"HH19_2019",1015,NA,551017,2805509,"Live",41.1,108.9,2.55,"Dead","Male",NA,"Scar on left hip and on back",2019-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2793","captured;UF trap line",2019-04-19,"HH1_2019",920,NA,553958,2806546,"Live",28.5,80,0.73,"Dead","Female",NA,NA,2019-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2796","captured;UF trap line",2019-04-19,"HH4_2019",937,NA,552659,2806549,"Live",27.6,75.2,0.61,"Dead","Male",NA,NA,2019-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2797","captured;UF trap line",2019-04-19,"HH8_2019",952,NA,551631,2806540,"Live",30.1,81.8,0.86,"Dead","Male",NA,NA,2019-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2799","captured;UF trap line",2019-04-19,"HH33_2019",1042,NA,551023,2801662,"Live",39.8,103.9,2.06,"Dead","Male",NA,NA,2019-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2800","captured;UF trap line",2019-04-23,"TH9_2019",955,NA,551297,2806527,"Live",29.3,79.9,0.86,"Dead","Female",NA,NA,2019-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2801","captured;UF trap line",2019-04-23,"DFF2_2019",961,NA,551004,2807599,"Live",16.4,45.4,0.13,"Dead","Female",NA,NA,2019-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2805","captured;UF trap line",2019-04-25,"HH7_2019",949,NA,551862,2806540,"Live",27.4,76.9,0.66,"Dead","Female",NA,NA,2019-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2806","captured;UF trap line",2019-04-25,"TH1_2019",921,NA,553958,2806570,"Live",17,48.5,0.14,"Dead","Female",NA,NA,2019-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2807","captured;UF trap line",2019-04-26,"TH4_2019",936,NA,552845,2806551,"Live",18.7,52.5,0.19,"Dead","Male",NA,NA,2019-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2808","captured;UF trap line",2019-04-26,"HH7_2019",949,NA,551862,2806540,"Live",28.2,77.4,0.7,"Dead","Male",NA,"Shedding on tail",2019-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2810","captured;UF trap line",2019-04-26,"TH18_2019",1013,NA,551014,2805945,"Live",25.6,69.9,0.53,"Dead","Male",NA,NA,2019-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2811","captured;UF trap line",2019-04-30,"UP2_2019",923,NA,554005,2806582,"Live",20.7,58.2,0.23,"Dead","Male",NA,NA,2019-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2812","captured;UF trap line",2019-04-30,"HH39_2019",956,NA,551012,2806537,"Live",28.2,78.7,0.68,"Dead","Female",NA,NA,2019-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2813","captured;UF trap line",2019-04-30,"DFF2_2019",961,NA,551004,2807599,"Live",25.9,71.2,0.52,"Dead","Male",NA,NA,2019-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2814","captured;UF trap line",2019-04-30,"DFO1_2019",982,NA,549376,2806521,"Live",21.2,58.6,0.26,"Dead","Male",NA,NA,2019-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2815","captured;UF trap line",2019-04-30,"TH17_2019",1012,NA,551009,2806453,"Live",27.3,76.7,0.68,"Dead","Male",NA,NA,2019-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2816","captured;UF trap line",2019-05-01,"HH1_2019",920,NA,553958,2806546,"Live",21.7,63.7,0.42,"Dead","Male",NA,NA,2019-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2820","captured;UF trap line",2019-05-01,"DFE1_2019",950,NA,551800,286556,"Live",24,65.8,0.42,"Dead","Male",NA,NA,2019-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2821","captured;UF trap line",2019-05-01,"HH8_2019",952,NA,551631,2806540,"Live",21,60.5,0.36,"Dead","Male",NA,NA,2019-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2823","captured;UF trap line",2019-05-02,"UP6_2019",927,NA,553967,2806629,"Live",27,75.3,0.61,"Dead","Female",NA,NA,2019-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2824","captured;UF trap line",2019-05-02,"DFD3_2019",946,NA,552003,2806371,"Live",26.4,73.6,0.6,"Dead","Male",NA,NA,2019-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2825","captured;UF trap line",2019-05-02,"DFE1_2019",950,NA,551800,2806556,"Live",28.5,78.4,0.74,"Dead","Female",NA,"Bite mark on tail",2019-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2826","captured;UF trap line",2019-05-02,"TH42_2019",973,NA,550977,2807354,"Live",23.8,66.2,0.38,"Dead","Female",NA,NA,2019-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2828","captured;UF trap line",2019-05-02,"SG7_2019",1047,NA,552404,2798364,"Live",29,81.3,0.8,"Dead","Male",NA,NA,2019-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2829","captured;UF trap line",2019-05-03,"TH4_2019",936,NA,552845,2806551,"Live",27.5,70,0.76,"Dead","Male",NA,NA,2019-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2830","captured;UF trap line",2019-05-03,"DFE1_2019",950,NA,551800,2806556,"Live",26.6,73.4,0.55,"Dead","Male",NA,NA,2019-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2832","captured;UF trap line",2019-05-03,"HH1_2019",920,NA,553958,2806546,"Live",23.7,67.7,0.45,"Dead","Male",NA,NA,2019-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2834","captured;UF trap line",2019-05-07,"HH33_2019",1042,NA,551023,2801662,"Live",28.6,78,0.74,"Dead","Female",NA,NA,2019-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2836","captured;UF trap line",2019-05-16,"TH17_2019",1012,NA,551009,2806453,"Live",19,54.2,0.11,"Dead","Male",NA,NA,2019-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2837","captured;UF trap line",2019-05-17,"TH1_2019",921,NA,553958,2806570,"Live",27.6,75.9,0.6,"Dead","Male",NA,NA,2019-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2839","captured;UF trap line",2019-05-17,"UP5_2019",926,NA,553967,2806623,"Live",20.3,58.7,0.28,"Dead","Female",NA,NA,2019-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2840","captured;UF trap line",2019-05-17,"PTH1_2019",942,NA,551997,2806468,"Live",25.8,72.1,0.54,"Dead","Male",NA,NA,2019-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2841","captured;UF trap line",2019-05-17,"TH7_2019",948,NA,551846,2806539,"Live",23.2,67.5,0.38,"Dead","Female",NA,NA,2019-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2842","captured;UF trap line",2019-05-17,"TH39_2019",957,NA,551015,2806545,"Live",22.2,63.4,0.36,"Dead","Female",NA,NA,2019-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2843","captured;UF trap line",2019-05-17,"TH40_2019",959,NA,551006,2807185,"Live",19.6,56,0.22,"Dead","Male",NA,NA,2019-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2844","captured;UF trap line",2019-05-17,"DFF2_2019",961,NA,551004,2807599,"Live",18.6,54,0.18,"Dead","Male",NA,NA,2019-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2845","captured;UF trap line",2019-05-21,"TH1_2019",921,NA,553958,2806570,"Live",17.6,49.6,0.15,"Dead","Female",NA,NA,2019-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2847","captured;UF trap line",2019-05-22,"TH1_2019",921,NA,553958,2806570,"Live",17.9,53,0.08,"Dead","Male",NA,NA,2019-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2848","captured;UF trap line",2019-05-22,"UP2_2019",923,NA,554005,2806582,"Live",23,56.7,0.4,"Dead","Male",NA,NA,2019-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2850","captured;UF trap line",2019-05-22,"TH3_2019",931,NA,553415,2806527,"Live",21.5,58.6,0.15,"Dead","Female",NA,NA,2019-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2852","captured;UF trap line",2019-05-22,"DFB1_2019",932,NA,553414,2806529,"Live",18,46,0.12,"Dead","Female",NA,NA,2019-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2853","captured;UF trap line",2019-05-22,"HH4_2019",937,NA,552659,2806549,"Live",29.6,82.9,0.548,"Dead","Female",NA,NA,2019-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2855","captured;UF trap line",2019-05-22,"DFF5_2019",964,NA,551001,2807598,"Live",16.3,52,0.08,"Dead","Female",NA,NA,2019-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2856","captured;UF trap line",2019-05-22,"TH41_2019",970,NA,550969,2807024,"Live",27.2,72.6,0.52,"Dead","Female",NA,NA,2019-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2857","captured;UF trap line",2019-05-22,"HH19_2019",1015,NA,551017,2805509,"Live",26,71.5,0.504,"Dead","Female",NA,NA,2019-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2858","captured;UF trap line",2019-05-23,"TH1_2019",921,NA,553958,2806570,"Live",20.4,56.7,0.14,"Dead","Male",NA,NA,2019-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2859","captured;UF trap line",2019-05-23,"UP2_2019",923,NA,554005,2806582,"Live",23.5,71.2,0.48,"Dead","Male",NA,NA,2019-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2860","captured;UF trap line",2019-05-23,"UP4_2019",925,NA,553983,2806577,"Live",27.9,69.4,0.68,"Dead","Female",NA,NA,2019-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2861","captured;UF trap line",2019-05-23,"DFE2_2019",951,NA,551798,2806557,"Live",29,79.9,0.74,"Dead","Male",NA,"Shedding",2019-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2862","captured;UF trap line",2019-05-23,"HH8_2019",952,NA,551631,2806540,"Live",23.9,65.3,0.4,"Dead","Female",NA,NA,2019-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2863","captured;UF trap line",2019-05-23,"TH8_2019",953,NA,551649,2806539,"Live",18.9,54.5,0.16,"Dead","Male",NA,NA,2019-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2864","captured;UF trap line",2019-05-23,"HH21_2019",1019,NA,551020,2804503,"Live",31.5,88.4,0.96,"Dead","Female",NA,NA,2019-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2865","captured;UF trap line",2019-05-24,"TH7_2019",948,NA,551846,2805539,"Live",17.3,48.3,0.24,"Dead","Female",NA,"Scar on central midbody (ventral)",2019-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2866","captured;UF trap line",2019-05-24,"DFE1_2019",950,NA,551800,2806556,"Live",33,86.6,1.22,"Dead","Female",NA,NA,2019-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2867","captured;UF trap line",2019-05-24,"DFE2_2019",951,NA,551798,2806557,"Live",27,75.1,0.6,"Dead","Female",NA,NA,2019-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2868","captured;UF trap line",2019-05-24,"TH41_2019",970,NA,550969,2807024,"Live",27.7,75.3,0.62,"Dead","Male",NA,"Shedding",2019-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2869","captured;UF trap line",2019-05-24,"TH11_2019",977,NA,550495,2806526,"Live",25.5,71,0.48,"Dead","Male",NA,NA,2019-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2870","captured;UF trap line",2019-05-29,"UP3_2019",924,NA,553981,2806595,"Live",26.2,73,0.6,"Dead","Male",NA,NA,2019-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2872","captured;UF trap line",2019-05-29,"P1_2019",943,NA,552001,2806455,"Live",27.5,74,0.68,"Dead","Male",NA,NA,2019-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2873","captured;UF trap line",2019-05-29,"SG8_2019",NA,NA,552386,2798376,"Live",34,89.9,1.4,"Dead","Male",NA,NA,2019-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2874","captured;UF trap line",2019-05-30,"HH1_2019",920,NA,553958,2806546,"Live",19.2,55,0.24,"Dead","Male",NA,NA,2019-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2876","captured;UF trap line",2019-05-30,"DFF2_2019",961,NA,551004,2807599,"Live",17.8,52.2,0.16,"Dead","Male",NA,NA,2019-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2877","captured;UF trap line",2019-05-30,"HH12_2019",979,NA,549937,2806518,"Live",28.5,79,0.72,"Dead","Female",NA,NA,2019-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2878","captured;UF trap line",2019-05-30,"DFO4_2019",985,NA,549376,2806520,"Live",29,83.2,0.88,"Dead","Male",NA,NA,2019-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe2880","captured;UF trap line",2019-05-31,NA,920,NA,553958,2806546,"Live",37.5,95.2,1.86,"Dead","Female",NA,NA,2019-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2881","captured;UF trap line",2019-05-31,NA,934,NA,553413,2806520,"Live",15.6,42.9,0.1,"Dead","Female",NA,NA,2019-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe2882","captured;UF trap line",2019-05-31,NA,936,NA,552845,2806551,"Live",23.2,65.5,0.38,"Dead","Male",NA,NA,2019-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
