OID_,UF_Animal_ID,Status,Capture_Date,Capture_Location,Trap_Name,Capture_Notes,UTM_Easting,UTM_Northing,Specimen_Condition,Intake_SVL,Intake_TL,Intake_Weight_kg,Measurements,Intake_Sex,Age_Class,General_Notes,Euth_Date,Final_Disposition,Nec_SVL,Nec_TL,Nec_Weight_kg,fat_g,Malformations,Extremities,Extremities_Notes,Reproductive_Sys,Nec_Sex,GI_Wt,Additional_Notes,Date_Diff,Analysis_Sex,SVL_Diff,Weight_Diff,mass_g,fulton,year,month_numb,day,month,percfat,sizeclass,NEAR_FID,C110111_DIST,C110424_DIST,JDC_DIST,Pond_DIST,UP_DIST,WCS_DIST,Hab1,Hab2
1545,TuMe2641,captured;UF trap line,8/1/2018,TH2,795,NA,553926,2806567,Live,23.3,60.9,0.45,Dead,Male,NA,Missing tip of tail,8/1/2018,NA,23.6,61,0.44,6.146,slight damage to the rostral scale (possibly from rubbing its nose against the trap); tip of tail missing (wound not healed),Normal,NA,Normal,Male,36.996,mid body girth = 16.7 cm,0,Male,0.3,0.01,450,3.557498705,2018,8,1,Aug,1.365777778,Group3,1,8235.125986,2928.221303,1736.341268,1972.882409,69.37578828,5715.702756,4,4
1546,TuMe2642,captured;UF trap line,8/1/2018,TH3,797,NA,553415,2806527,Live,14.5,42.3,0.1,Dead,Female,NA,NA,8/1/2018,NA,14.5,41.7,0.11,0.181,NA,Normal,NA,Normal,Female,4.193,NA,0,Female,0,0.01,100,3.280167289,2018,8,1,Aug,0.181,Group1,1,8027.336856,2417.00331,1225.826252,1460.417064,580.9027457,5439.377262,4,4
911,TuMe2643,captured;UF trap line,8/1/2018,DFE1,655,NA,551800,2806556,Live,20.9,60.6,0.3,Dead,Female,NA,NA,8/1/2018,NA,21,60,0.29,1.675,slight kinking along the length of the tail - photos #(101) 2353-2355,Normal,NA,Normal,Female,15.702,mid-body girth = 13.1 cm,0,Female,0.1,0.01,300,3.286112265,2018,8,1,Aug,0.558333333,Group2,1,7718.408191,802.3895563,482.3028094,239.2070233,2193.191738,4980.482406,4,4
1902,TuMe2644,captured;UF trap line,8/1/2018,DFF2,664,NA,551003,2807595,Live,12.1,32.7,0.05,Dead,Female,NA,NA,8/1/2018,NA,12.1,32.7,0.04,0.024,NA,Normal,NA,Normal,Female,4.109,mid body girth = 6.7 cm,0,Female,0,0.01,50,2.82236965,2018,8,1,Aug,0.048,Group1,1,8712.087293,1064.011748,1768.812596,1547.871442,3155.978454,5961.108706,4,4
1903,TuMe2645,captured;UF trap line,8/1/2018,TH42,673,NA,550977,2807354,Live,21,58.4,0.3,Dead,Male,NA,NA,8/1/2018,NA,20.6,57.8,0.28,0.307,NA,Normal,NA,Normal,Male,27.963,mid body girth = 13.5 cm; shedding,0,Male,0.4,0.02,300,3.239390994,2018,8,1,Aug,0.102333333,Group2,1,8471.009975,823.2678786,1620.800111,1385.244022,3112.493695,5720.336004,4,4
4,TuMe2646,captured;UF trap line,8/1/2018,SG12,781,NA,554968,2797382,Live,22.7,64.1,0.4,Dead,Female,NA,NA,8/1/2018,NA,22.5,63.5,0.41,4.126,NA,Normal,NA,Normal,Female,24.835,mid body girth = 14.9 cm,0,Female,0.2,0.01,400,3.419655995,2018,8,1,Aug,1.0315,Group3,1,4276.098338,9973.219189,9336.646293,9486.835089,9254.503444,5789.347545,9,11
1547,TuMe2647,captured;UF trap line,8/2/2018,TH1,793,NA,553958,2806570,Live,26,74.5,0.53,Dead,Male,NA,NA,8/2/2018,NA,25.2,73.7,0.52,1.877,NA,Normal,NA,Normal,Male,43.467,mid body girth = 16.5 cm,0,Male,0.8,0.01,530,3.015475649,2018,8,2,Aug,0.354150943,Group3,1,8249.485135,2960.256915,1768.425288,2005.022693,38.07886553,5734.514539,4,4
1548,TuMe2648,captured;UF trap line,8/3/2018,TH1,793,NA,553958,2806570,Live,21.7,59.8,0.28,Dead,Male,NA,NA,8/3/2018,NA,21.5,58.6,0.27,0.242,None,Normal,NA,Normal,Male,25.681,Mid-body girth: 14.3 cm,0,Male,0.2,0.01,280,2.740178345,2018,8,3,Aug,0.086428571,Group2,1,8249.485135,2960.256915,1768.425288,2005.022693,38.07886553,5734.514539,4,4
1549,TuMe2649,captured;UF trap line,8/3/2018,TH2,795,NA,553926,2806567,Live,25.6,63.5,0.47,Dead,Male,NA,Tip of tail broken off,8/3/2018,NA,25.5,62.6,0.47,1.151,missing tail tip,Normal,NA,Normal,Male,31.851,mid body girth  = 16.4 cm,0,Male,0.1,0,470,2.801418304,2018,8,3,Aug,0.244893617,Group3,1,8235.125986,2928.221303,1736.341268,1972.882409,69.37578828,5715.702756,4,4
912,TuMe2650,captured;UF trap line,8/3/2018,TH4,799,NA,552845,2806551,Live,25.5,73.2,0.53,Dead,Female,NA,NA,8/3/2018,NA,25.1,72.1,0.56,7.396,NA,Normal,NA,Normal,Female,47.076,mid body girth = 17.5 cm,0,Female,0.4,0.03,530,3.196357359,2018,8,3,Aug,1.395471698,Group3,1,7895.339448,1847.108281,682.074776,899.4053591,1148.503374,5238.17955,5,5
1904,TuMe2651,captured;UF trap line,8/3/2018,DFF2,664,NA,551003,2807595,Live,16.1,44.9,0.1,Dead,Male,NA,Marked as female at intake - determined to be male at necropsy (12/10/2019 by B. Daykin),8/3/2018,NA,15.3,43.9,0.0914,NA,NA,Normal,NA,Normal,Male,2.643,mid body girth = 8.0 cm; incorrectly sexed as female at intake,0,Male,0.8,0.0086,100,2.396196182,2018,8,3,Aug,NA,Group1,1,8712.087293,1064.011748,1768.812596,1547.871442,3155.978454,5961.108706,4,4
1550,TuMe2653,captured;UF trap line,8/7/2018,TH3,797,NA,553415,2806527,Live,16.7,48.5,0.13,Dead,Female,NA,NA,8/7/2018,NA,16.2,47.7,0.13,0.398,None,Normal,NA,Normal,Female,3.855,Mid-body girth: 9.8 cm,0,Female,0.5,0,130,2.791219168,2018,8,7,Aug,0.306153846,Group2,1,8027.336856,2417.00331,1225.826252,1460.417064,580.9027457,5439.377262,4,4
913,TuMe2654,captured;UF trap line,8/7/2018,TH4,799,NA,552845,2806551,Live,16.5,47.9,0.13,Dead,Female,NA,NA,8/7/2018,NA,16.4,46.7,0.13,0.554,None,Normal,NA,Normal,Female,10.426,Mid-body girth: 10.7 cm,0,Female,0.1,0,130,2.893953307,2018,8,7,Aug,0.426153846,Group1,1,7895.339448,1847.108281,682.074776,899.4053591,1148.503374,5238.17955,5,5
1905,TuMe2655,captured;UF trap line,8/7/2018,HH40,662,NA,551006,2807185,Live,25,63,0.5,Dead,Female,NA,Tail regen = 9.1 cm,8/7/2018,NA,24.1,61.5,0.51,6.394,regen tail = 9.0 cm,Normal,NA,Normal,Female,44.715,mid-body girth = 17.2 cm,0,Female,0.9,0.01,500,3.2,2018,8,7,Aug,1.2788,Group3,1,8302.106239,654.0489278,1493.085731,1249.784381,3046.665226,5551.09809,5,5
63,TuMe2656,captured;UF trap line,8/7/2018,HH55,760,NA,551067,2801612,Live,28.4,80.2,0.85,Alive,Female,NA,Kept for Miami University,,Transferred to Miami University,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Female,NA,NA,850,3.710768878,2018,8,7,Aug,NA,Group4,1,2730.943061,4919.483916,4827.271382,4851.272926,5769.939774,35.60898763,5,5
1551,TuMe2657,captured;UF trap line,8/8/2018,HH1,794,NA,553958,2806546,Live,25.4,73,0.56,Dead,Female,NA,NA,8/8/2018,NA,25,72.8,0.55,16.224,NA,Normal,NA,Normal,Female,40.725,NA,0,Female,0.4,0.01,560,3.417329669,2018,8,8,Aug,2.897142857,Group3,1,8227.126169,2960.038007,1764.947591,2002.890911,52.40229003,5713.869529,4,4
1552,TuMe2658,captured;UF trap line,8/8/2018,TH3,797,NA,553415,2806527,Live,21.4,56.3,0.31,Dead,Female,NA,NA,8/8/2018,NA,21.1,55.2,0.3,6.787,"tip of tail appears to be missing (most anterior portion of tail is fatter than normal, suggesting it lost the tip of its tail)",Normal,NA,Normal,Female,13.742,mid body girth = 13.1 cm,0,Female,0.3,0.01,310,3.163154273,2018,8,8,Aug,2.189354839,Group2,1,8027.336856,2417.00331,1225.826252,1460.417064,580.9027457,5439.377262,4,4
5,TuMe2659,captured;UF trap line,8/8/2018,SG14,779,NA,554942,2797399,Live,25.5,73.4,0.52,Dead,Female,NA,NA,8/8/2018,NA,24.8,71.9,0.56,13.123,None,Normal,NA,Normal,Female,36.13,Mid-body girth: 17.6 cm,0,Female,0.7,0.04,520,3.136048729,2018,8,8,Aug,2.523653846,Group3,1,4245.790857,9947.289078,9312.745728,9462.492325,9234.8902,5759.221649,9,11
1553,TuMe2660,captured;UF trap line,8/9/2018,TH1,793,NA,553958,2806570,Live,18.7,53.5,0.2,Dead,Female,NA,NA,8/10/2018,NA,17.7,52.8,0.21,0.62,NA,Normal,NA,Normal,Female,14.53,mid body girth = 11.5 cm,1,Female,1,0.01,200,3.058476698,2018,8,9,Aug,0.31,Group2,1,8249.485135,2960.256915,1768.425288,2005.022693,38.07886553,5734.514539,4,4
1554,TuMe2661,captured;UF trap line,8/9/2018,TH3,797,NA,553415,2806527,Live,17.4,49.5,0.15,Dead,Male,NA,NA,8/10/2018,NA,16.9,48.2,0.15,0.342,NA,Normal,NA,Normal,Male,11.937,mid body girth = 11.2 cm,1,Male,0.5,0,150,2.847367438,2018,8,9,Aug,0.228,Group2,1,8027.336856,2417.00331,1225.826252,1460.417064,580.9027457,5439.377262,4,4
914,TuMe2662,captured;UF trap line,8/9/2018,HH4,800,NA,552659,2806549,Live,27,73.3,0.64,Dead,Male,NA,At necropsy (26-Nov-2019 by NPS) tegu was male,8/10/2018,NA,26.1,72.2,0.64,20.815,NA,Normal,NA,Normal,Male,20.651,mid body girth = 16.7 cm,1,Male,0.9,0,640,3.251536859,2018,8,9,Aug,3.25234375,Group4,1,7851.151572,1661.097529,512.4548761,717.1959286,1334.485669,5175.096617,5,5
915,TuMe2663,captured;UF trap line,8/9/2018,DFC2,644,NA,552328,2806252,Live,16.4,47.5,0.13,Dead,Male,NA,NA,8/10/2018,NA,15.9,46,0.13,0.095,NA,Normal,NA,Normal,Male,6.747,mid body girth = 10.6 cm,1,Male,0.5,0,130,2.947214927,2018,8,9,Aug,0.073076923,Group1,1,7494.174871,1358.948491,128.1561547,387.7370243,1697.973498,4794.522395,12,15
916,TuMe2664,captured;UF trap line,8/9/2018,TH10,657,NA,551649,2806539,Live,28.3,79,0.68,Dead,Male,NA,NA,8/10/2018,NA,27.9,77.3,0.68,17.484,NA,Normal,NA,Normal,Male,26.855,mid-body girth = 18.5 cm,1,Male,0.4,0,680,3.000195851,2018,8,9,Aug,2.571176471,Group4,1,7686.583181,651.0491533,609.0073891,351.0697936,2344.451322,4942.785146,4,4
1906,TuMe2665,captured;UF trap line,8/9/2018,TH40,661,NA,551006,2807185,Live,15.7,42.2,0.1,Dead,Female,NA,NA,8/10/2018,NA,15.2,42,0.1,0.998,Missing tail tip,Normal,NA,Normal,Female,4.284,Mid-body girth = 9.4 cm,1,Female,0.5,0,100,2.584050774,2018,8,9,Aug,0.998,Group1,1,8302.106239,654.0489278,1493.085731,1249.784381,3046.665226,5551.09809,5,5
1907,TuMe2666,captured;UF trap line,8/9/2018,DFF1,663,NA,551004,2807594,Live,22.4,62.3,0.35,Dead,Male,NA,Shed on tail,8/10/2018,NA,21.9,61.6,0.36,1.388,NA,Normal,NA,Normal,Male,15.947,mid body girth = 15.0 cm,1,Male,0.5,0.01,350,3.114038584,2018,8,9,Aug,0.396571429,Group2,1,8711.091837,1063.016933,1767.399219,1546.466941,3154.71108,5960.102768,4,4
321,TuMe2667,captured;UF trap line,8/9/2018,HH19,728,NA,551008,2806486,Live,22.6,62.8,0.34,Dead,Male,NA,NA,8/10/2018,NA,21.6,62,0.34,6.596,NA,Normal,NA,Normal,Male,11.643,mid body girth = 14.1 cm,1,Male,1,0,340,2.94546319,2018,8,9,Aug,1.94,Group3,1,7603.127317,46.09772229,1216.001645,959.8708246,2986.641257,4852.09903,4,4
1555,TuMe2668,captured;UF trap line,8/10/2018,TH1,793,NA,553958,2806570,Live,28,80.1,0.78,Dead,Male,NA,NA,8/10/2018,NA,26.6,78.3,0.78,28.842,Scar on left ventral mid-body,Normal,NA,Normal,Male,67.542,Mid-body girth: 21.5 cm,0,Male,1.4,0,780,3.553206997,2018,8,10,Aug,3.697692308,Group4,1,8249.485135,2960.256915,1768.425288,2005.022693,38.07886553,5734.514539,4,4
1556,TuMe2669,captured;UF trap line,8/10/2018,HH1,794,NA,553958,2806546,Live,21.6,60.1,0.35,Dead,Male,NA,Shedding present on tail,8/10/2018,NA,21.8,59.1,0.34,7.425,NA,Normal,NA,Normal,Male,26.699,mid body girth = 14.3 cm,0,Male,0.2,0.01,350,3.473016054,2018,8,10,Aug,2.121428571,Group2,1,8227.126169,2960.038007,1764.947591,2002.890911,52.40229003,5713.869529,4,4
1557,TuMe2670,captured;UF trap line,8/10/2018,TH2,795,NA,553926,2806567,Live,15.3,45.7,0.11,Dead,Female,NA,NA,8/10/2018,NA,15.8,45.6,0.12,0.545,NA,Normal,NA,Normal,Female,8.48,mid body girth = 10.2 cm,0,Female,0.5,0.01,110,3.071272794,2018,8,10,Aug,0.495454545,Group1,1,8235.125986,2928.221303,1736.341268,1972.882409,69.37578828,5715.702756,4,4
917,TuMe2671,captured;UF trap line,8/10/2018,HH9,653,NA,551862,2806540,Live,20.3,57.7,0.31,Dead,Male,NA,NA,8/10/2018,NA,20,56.2,0.31,5.526,NA,Normal,NA,Normal,Male,25.907,NA,0,Male,0.3,0,310,3.705728351,2018,8,10,Aug,1.782580645,Group2,1,7709.478128,864.0468737,421.6017078,188.6796226,2131.475076,4974.551739,4,4
1558,TuMe2672,captured;UF trap line,8/14/2018,TH1,793,NA,553958,2806570,Live,23.9,65,0.49,Dead,Female,NA,NA,8/14/2018,NA,23.6,63.4,0.49,22.807,NA,Normal,NA,Normal,Female,54.094,mid body girth = 19.4 cm,0,Female,0.3,0,490,3.589238993,2018,8,14,Aug,4.654489796,Group3,1,8249.485135,2960.256915,1768.425288,2005.022693,38.07886553,5734.514539,4,4
918,TuMe2673,captured;UF trap line,8/14/2018,DFC2,644,NA,552328,2806252,Live,21.3,59.2,0.29,Dead,Female,NA,NA,8/14/2018,NA,20.2,57,0.29,1.2,NA,Normal,NA,Normal,Female,38.556,NA,0,Female,1.1,0,290,3.000952958,2018,8,14,Aug,0.413793103,Group2,1,7494.174871,1358.948491,128.1561547,387.7370243,1697.973498,4794.522395,12,15
919,TuMe2674,captured;UF trap line,8/14/2018,TH9,654,NA,551846,2806539,Live,21.4,61.7,0.28,Dead,Female,NA,Missing front right leg,8/14/2018,NA,21.4,61.6,0.28,1.556,missing front right limb,Abnormal,missing front right limb,Normal,Female,15.309,mid body girth = 13.0 cm,0,Female,0,0,280,2.857042569,2018,8,14,Aug,0.555714286,Group2,1,7706.637399,848.037735,434.3558449,196.817174,2147.492724,4970.942969,4,4
1908,TuMe2675,captured;UF trap line,8/14/2018,DFF1,663,NA,551004,2807594,Live,14.6,42.1,0.08,Dead,Female,NA,NA,8/14/2018,NA,14.8,41,0.08,0.53,None,Normal,NA,Normal,Female,2.864,Mid-body girth = 8.4 cm; no follicles/eggs present to collect,0,Female,0.2,0,80,2.570581748,2018,8,14,Aug,0.6625,Group1,1,8711.091837,1063.016933,1767.399219,1546.466941,3154.71108,5960.102768,4,4
920,TuMe2676,captured;UF trap line,8/15/2018,DFC2,644,NA,552328,2806252,Live,14.2,40.8,0.08,Dead,Male,NA,NA,8/15/2018,NA,13.8,39.5,0.08,0.133,NA,Normal,NA,Normal,Male,3.731,mid body girth = 8.3 cm; brown stain on the base of the ventral side of the tail,0,Male,0.4,0,80,2.793990685,2018,8,15,Aug,0.16625,Group1,1,7494.174871,1358.948491,128.1561547,387.7370243,1697.973498,4794.522395,12,15
1559,TuMe2677,captured;UF trap line,8/16/2018,TH1,793,NA,553958,2806570,Live,29.2,73.4,0.81,Dead,Female,NA,Tail regen = 6.0cm,8/16/2018,NA,28.4,71.9,0.81,43.056,tail regen - 6.0 cm,Normal,tail regen - 6.0 cm,Normal,Female,60.239,mid body girth = 21.4 cm,0,Female,0.8,0,810,3.253392525,2018,8,16,Aug,5.315555556,Group4,1,8249.485135,2960.256915,1768.425288,2005.022693,38.07886553,5734.514539,4,4
921,TuMe2678,captured;UF trap line,8/16/2018,DFC1,643,NA,552324,2806252,Live,17.5,50.2,0.17,Dead,Male,NA,NA,8/16/2018,NA,18,49.8,0.17,0.361,None,Normal,NA,Normal,Male,12.189,Mid-body girth = 12.6 cm,0,Male,0.5,0,170,3.172011662,2018,8,16,Aug,0.212352941,Group2,1,7493.447871,1355.033948,124.4829306,383.9635399,1701.896002,4793.44855,12,15
922,TuMe2680,captured;UF trap line,8/17/2018,TH4,799,NA,552845,2806551,Live,16.5,48.2,0.12,Dead,Female,NA,NA,8/17/2018,NA,15.7,46.8,0.14,0.955,NA,Normal,NA,Normal,Female,11.953,mid-body girth = 11.3 cm; ovaries small and lacking follicles so not collected,0,Female,0.8,0.02,120,2.671341514,2018,8,17,Aug,0.795833333,Group1,1,7895.339448,1847.108281,682.074776,899.4053591,1148.503374,5238.17955,5,5
923,TuMe2681,captured;UF trap line,8/17/2018,DFE2,656,NA,551798,2806557,Live,12.5,34.6,0.06,Dead,Female,NA,NA,8/17/2018,NA,12.1,34.1,0.0556,0.176,NA,Normal,NA,Normal,Female,10.381,mid-body girth = 8.8 cm,0,Female,0.4,0.0044,60,3.072,2018,8,17,Aug,0.293333333,Group1,1,7719.185967,800.4223885,484.5296689,241.2985702,2195.17858,4981.165526,4,4
1909,TuMe2682,captured;UF trap line,8/17/2018,HH40,662,NA,551006,2807184,Live,23.8,64.1,0.5,Dead,Female,NA,NA,8/17/2018,NA,24.1,67.2,0.5,18.09,NA,Normal,NA,Normal,Female,64.109,mid body girth = 17.6 cm,0,Female,0.3,0,500,3.708848839,2018,8,17,Aug,3.618,Group3,1,8301.106252,653.0490028,1492.494556,1249.140505,3046.468447,5550.098107,5,5
1910,TuMe2684,captured;UF trap line,8/21/2018,TH40,661,NA,551006,2807185,Live,20.9,58.3,0.25,Dead,Female,NA,NA,8/22/2018,NA,20.1,57.4,0.22,0.274,NA,Normal,NA,Normal,Female,15.928,NA,1,Female,0.8,0.03,250,2.738426888,2018,8,21,Aug,0.1096,Group2,1,8302.106239,654.0489278,1493.085731,1249.784381,3046.665226,5551.09809,5,5
924,TuMe2685,captured;UF trap line,8/22/2018,TH9,654,NA,551846,2806539,Live,24.5,67.6,0.44,Dead,Male,NA,NA,8/22/2018,NA,23.7,66.2,0.44,6.961,NA,Normal,NA,Normal,Male,19.185,NA,0,Male,0.8,0,440,2.991950633,2018,8,22,Aug,1.582045455,Group3,1,7706.637399,848.037735,434.3558449,196.817174,2147.492724,4970.942969,4,4
1911,TuMe2686,captured;UF trap line,8/22/2018,DFF2,664,NA,551003,2807595,Live,22.5,63,0.38,Dead,Female,NA,NA,8/22/2018,NA,22.5,62.1,0.35,9.889,NA,Normal,NA,Normal,Female,34.328,NA,0,Female,0,0.03,380,3.336076818,2018,8,22,Aug,2.602368421,Group3,1,8712.087293,1064.011748,1768.812596,1547.871442,3155.978454,5961.108706,4,4
322,TuMe2687,captured;UF trap line,8/22/2018,TH38,696,NA,550990,2805762,Live,24.5,53.8,0.49,Dead,Male,NA,Missing part of tail; Tail regen: 1.6 cm,8/22/2018,NA,24,52.6,0.47,6.993,Regen tail = 3.3 cm; Kink at end of tail,Normal,majority of the 5th digit on the right hind foot is missing,Normal,Male,34.951,mid body girth = 17.0 cm,0,Male,0.5,0.02,490,3.331945023,2018,8,22,Aug,1.427142857,Group3,1,6879.049135,769.0416114,1334.166406,1151.828112,3113.733772,4128.290809,5,6
1560,TuMe2688,captured;UF trap line,8/23/2018,TH2,795,NA,553926,2806567,Live,16.2,50.4,0.16,Dead,Female,NA,NA,8/23/2018,NA,16.8,48.5,0.16,2.955,NA,Normal,NA,Normal,Female,12.699,mid-body girth = 11.2 cm,0,Female,0.6,0,160,3.763352846,2018,8,23,Aug,1.846875,Group1,1,8235.125986,2928.221303,1736.341268,1972.882409,69.37578828,5715.702756,4,4
323,TuMe2689,captured;UF trap line,8/23/2018,TH15,680,NA,549509,2806519,Live,13.7,37.3,0.06,Dead,Male,NA,NA,8/23/2018,NA,13.1,37.1,0.0557,0.06,NA,Normal,NA,Normal,Male,1.402,mid body girth = 7.0 cm,0,Male,0.6,0.0043,60,2.333401909,2018,8,23,Aug,0.1,Group1,1,7773.385427,1489.048354,2709.702936,2456.935083,4484.485701,5118.996484,4,4
1561,TuMe2690,captured;UF trap line,8/24/2018,TH1,793,NA,553958,2806570,Live,18.9,51.3,0.2,Dead,Female,NA,NA,8/24/2018,NA,18.2,51,0.2,4.253,NA,Normal,NA,Normal,Female,22.246,mid body girth = 13.1 cm,0,Female,0.7,0,200,2.962406031,2018,8,24,Aug,2.1265,Group2,1,8249.485135,2960.256915,1768.425288,2005.022693,38.07886553,5734.514539,4,4
1912,TuMe2691,captured;UF trap line,8/24/2018,DFF1,663,NA,551004,2807594,Live,14,38.8,0.08,Dead,Male,NA,"incorrectly sexed as female at intake; determined to be male during necropsy (16-Dec-2019, B. Daykin); no buttons present on the individual",8/24/2018,NA,13.9,39.5,0.076,0.276,NA,Normal,NA,Normal,Male,3.081,mid body girth = 7.8 cm,0,Male,0.1,0.004,80,2.915451895,2018,8,24,Aug,0.345,Group1,1,8711.091837,1063.016933,1767.399219,1546.466941,3154.71108,5960.102768,4,4
324,TuMe2692,captured;UF trap line,8/24/2018,NA,728,Kicked door to Capture!,551008,2806486,Live,23.4,63,0.38,Dead,Male,NA,NA,8/24/2018,NA,23,63.1,0.38,5.383,NA,Normal,NA,Normal,Male,32.115,mid body girth = 15.3 cm,0,Male,0.4,0,380,2.965760143,2018,8,24,Aug,1.416578947,Group3,1,7603.127317,46.09772229,1216.001645,959.8708246,2986.641257,4852.09903,4,4
925,TuMe2693,captured;UF trap line,8/28/2018,TH9,654,NA,551846,2806539,Live,13.4,35.4,0.072,Necropsy,Male,NA,"For parasite study, kink in tail tip",8/30/2018,NA,13.4,35.4,0.072,0.073,NA,Normal,NA,Normal,Male,10.532,Parasite analysis conducted by A. Gritzmaker for parasite study,2,Male,0,0,72,2.992389356,2018,8,28,Aug,0.101388889,Group1,1,7706.637399,848.037735,434.3558449,196.817174,2147.492724,4970.942969,4,4
142,TuMe2694,captured;UF trap line,8/28/2018,TH17,689,NA,548343,2806515,Live,16.1,42.5,0.122,Necropsy,NA,NA,For parasite study; shedding present on tail. Tail regen=0.3cm,8/30/2018,NA,16.1,42.5,0.122,0.215,NA,Normal,tail regen = 0.3 cm,Normal,Male,11.398,Parasite analysis conducted by A. Gritzmaker for parasite study,2,Male,0,0,122,2.923359342,2018,8,28,Aug,0.176229508,Group1,1,8069.514546,2655.04821,3872.861733,3621.517085,5650.433612,5576.071825,5,6
143,TuMe2695,captured;UF trap line,8/28/2018,TH18,691,NA,547809,2806512,Live,16.9,48.2,0.15,Necropsy,Female,NA,For parasite study; shedding on tail,8/30/2018,NA,16.9,48.2,0.15,0.246,NA,Normal,NA,Normal,Female,19.358,Examined for parasites by A. Gritzmaker for parasite study,2,Female,0,0,150,3.107643166,2018,8,28,Aug,0.164,Group2,1,8255.644493,3189.0566,4406.007376,4155.097231,6184.430855,5850.451606,5,6
1562,TuMe2696,captured;UF trap line,8/29/2018,TH1,793,NA,553958,2806570,Live,23.6,66,0.4,Necropsy,Male,NA,For parasite study,8/30/2018,NA,23.6,66,0.4,5.634,NA,Normal,NA,Normal,Male,26.876,Examined for parasites by A. Gritzmaker for parasite study,1,Male,0,0,400,3.043154363,2018,8,29,Aug,1.4085,Group3,1,8249.485135,2960.256915,1768.425288,2005.022693,38.07886553,5734.514539,4,4
926,TuMe2697,captured;UF trap line,8/29/2018,TH5,801,NA,552332,2806544,Live,24.6,62.3,0.46,Necropsy,Male,NA,For Parasite Study; Tail Regen = 9.8cm,8/30/2018,NA,24.6,62.3,0.46,2.168,NA,Normal,Tail regen = 9.8 cm,Normal,Male,33.753,Parasites examined and collected by A. Gritzmaker as part of a parasite study,1,Male,0,0,460,3.089957531,2018,8,29,Aug,0.471304348,Group3,1,7782.18125,1334.063342,271.0129148,404.7171852,1661.505943,5077.395888,4,4
144,TuMe2698,captured;UF trap line,8/29/2018,TH16,687,NA,548701,2806513,Live,16.1,44.1,0.11,Necropsy,Female,NA,For parasite study,8/30/2018,NA,16.1,44.1,0.11,0.363,NA,Normal,NA,Normal,Female,7.722,Parasites examined and collected by A. Gritzmaker for parasite study,1,Female,0,0,110,2.635815801,2018,8,29,Aug,0.33,Group1,1,7958.521785,2297.070526,3515.338106,3263.711078,5292.489773,5410.257388,5,6
145,TuMe2699,captured;UF trap line,8/29/2018,TH18,691,NA,547809,2806512,Live,16.1,46.4,0.12,Necropsy,Female,NA,For Parasite Study,8/30/2018,NA,16.1,46.4,0.12,1.301,NA,Normal,NA,Normal,Female,8.691,Examined for parasites by A. Gritzmaker for parasite study,1,Female,0,0,120,2.875435419,2018,8,29,Aug,1.084166667,Group1,1,8255.644493,3189.0566,4406.007376,4155.097231,6184.430855,5850.451606,5,6
927,TuMe2700,captured;UF trap line,8/31/2018,TH9,654,NA,551849,2806539,Live,17.8,50.8,0.18,Dead,Male,NA,NA,8/31/2018,NA,17.7,50,0.18,3.362,None,Normal,NA,Normal,Male,13.924,Mid-body girth: 11.9 cm,0,Male,0.1,0,180,3.191629703,2018,8,31,Aug,1.867777778,Group2,1,7706.981316,851.037602,431.8448796,195.064092,2144.493413,4971.430881,4,4
146,TuMe2701,captured;UF trap line,8/31/2018,TH17,689,NA,548343,2806515,Live,16.2,42.9,0.1,Dead,Female,NA,Rear right leg missing below the knee,8/31/2018,NA,14.8,42.2,0.0937,0.269,missing right rear foot,Abnormal,missing right rear foot,Normal,Female,2.557,mid body girth = 8.0 cm; left rear leg collected along with the right rear leg since a portion of the right hindlimb was missing,0,Female,1.4,0.0063,100,2.352095529,2018,8,31,Aug,0.269,Group1,1,8069.514546,2655.04821,3872.861733,3621.517085,5650.433612,5576.071825,5,6
1563,TuMe2702,captured;UF trap line,9/5/2018,TH2,795,NA,553926,2806567,Live,14.4,40.4,0.088,Necropsy,Male,NA,Held for parisitology study,9/6/2018,NA,14.4,40.4,0.088,4.207,NA,Normal,NA,Normal,Male,3.348,Examined for parasites by A. Gritzmaker for parasitology study,1,Male,0,0,88,2.947102195,2018,9,5,Sep,4.780681818,Group1,1,8235.125986,2928.221303,1736.341268,1972.882409,69.37578828,5715.702756,4,4
1564,TuMe2703,captured;UF trap line,9/5/2018,TH3,797,NA,553415,2806527,Live,24.5,69.7,0.5,Necropsy,Female,NA,Held for parisitology study,9/6/2018,NA,24.5,69.7,0.5,13.932,NA,Normal,NA,Normal,Female,31.9,Examined for parasites by A. Gritzmaker for parasitology study,1,Female,0,0,500,3.399943901,2018,9,5,Sep,2.7864,Group3,1,8027.336856,2417.00331,1225.826252,1460.417064,580.9027457,5439.377262,4,4
928,TuMe2704,captured;UF trap line,9/5/2018,DFD1,649,NA,551997,2806371,Live,19.8,59.2,0.237,Necropsy,Female,NA,Held for parisitology study,9/6/2018,NA,19.8,59.2,0.237,0.479,Spine and pelvic bone are more prominent than seen in ideal body condition,Normal,NA,Normal,Female,9.044,Examined for parasites by A. Gritzmaker for parasitology study,1,Female,0,0,237,3.053182576,2018,9,5,Sep,0.202109705,Group2,1,7558.917449,1011.731684,223.8972979,36.138622,2007.439165,4832.901096,4,4
